reporting_month,purchase_order_id,purchase_order_line_id,shipment_id,supplier_id,supplier_name,supplier_tier,category,subcategory,country,region,currency,sku,order_date,requested_delivery_date,promised_delivery_date,actual_delivery_date,order_status,line_status,ordered_quantity,received_quantity,rejected_quantity,returned_quantity,unit_of_measure,contract_unit_price,invoiced_unit_price,invoiced_quantity,invoice_number,invoice_date,invoice_due_date,payment_date,invoice_status,inspection_date,defect_code,issue_opened_at,first_supplier_response_at,issue_resolved_at,expedite_requested_flag,expedite_reason,contract_required_delivery_days,contract_min_order_quantity,required_compliance_documents,valid_compliance_documents,supplier_audit_date,supplier_audit_expiry_date,sustainability_certificate_status,payment_terms_days,account_manager,primary_contact_channel
2025-09,PO-2025-005733,PO-2025-005733-L04,SHP-202509-005733,SUP-060,Juniper Works,Watchlist,Office Consumables,Stationery,Germany,Western Europe,EUR,SKU-OFF-906,2025-09-27,2025-11-08,2025-11-01,2025-10-30,Delivered,Fully Received,129,129,7,0,PACK,4.37,4.02,132,INV-202509-005733,2025-11-03,2025-12-03,,Overdue,2025-11-01,CONTAMINATION,2025-11-01T13:00:00Z,2025-11-06T00:00:00Z,2025-11-08T18:00:00Z,N,,32,50,COC|REACH|SA8000,,2023-02-11,2023-12-08,Not Certified,30,Cameron Diaz,EDI
2025-10,PO-2025-005734,PO-2025-005734-L01,SHP-202510-005734,SUP-017,Cinderline Manufacturing,Strategic,Logistics Materials,Labels,Australia,Oceania,AUD,SKU-LOG-669,2025-10-09,2025-11-08,2025-11-01,2025-10-29,Delivered,Fully Received,9,9,0,0,BOX,11.08,11.08,9,INV-202510-005734,2025-11-03,2026-01-02,2026-01-01,Paid,2025-11-01,,,,,N,,17,25,ISO9001|ISO14001|SA8000,ISO9001|ISO14001|SA8000,2023-11-01,2026-10-31,Certified,60,Morgan Ellis,Phone
2025-10,PO-2025-005734,PO-2025-005734-L02,SHP-202510-005734,SUP-017,Cinderline Manufacturing,Strategic,Safety Equipment,Eye Protection,Australia,Oceania,AUD,SKU-SFT-682,2025-10-09,2025-11-08,2025-11-01,2025-10-29,Delivered,Fully Received,14,14,0,0,EA,20.76,20.76,14,INV-202510-005734,2025-11-03,2026-01-02,2026-01-01,Paid,2025-10-30,,,,,N,,17,25,ISO9001|ISO14001|SA8000,ISO9001|ISO14001|SA8000,2023-11-01,2026-10-31,Certified,60,Morgan Ellis,Phone
2025-10,PO-2025-005734,PO-2025-005734-L03,SHP-202510-005734,SUP-017,Cinderline Manufacturing,Strategic,Safety Equipment,Gloves,Australia,Oceania,AUD,SKU-SFT-695,2025-10-09,2025-11-08,2025-11-01,2025-10-29,Delivered,Fully Received,186,186,0,0,PAIR,26.21,26.21,186,INV-202510-005734,2025-11-03,2026-01-02,2026-01-01,Paid,2025-10-31,,,,,N,,17,25,ISO9001|ISO14001|SA8000,ISO9001|ISO14001|SA8000,2023-11-01,2026-10-31,Certified,60,Morgan Ellis,Phone
2025-10,PO-2025-005734,PO-2025-005734-L04,SHP-202510-005734,SUP-017,Cinderline Manufacturing,Strategic,Bearings,Ball Bearings,Australia,Oceania,AUD,SKU-BRG-708,2025-10-09,2025-11-08,2025-11-01,2025-10-29,Delivered,Fully Received,21,21,0,0,EA,28.17,28.17,21,INV-202510-005734,2025-11-03,2026-01-02,2026-01-01,Paid,2025-11-01,,,,,N,,17,25,ISO9001|ISO14001|SA8000,ISO9001|ISO14001|SA8000,2023-11-01,2026-10-31,Certified,60,Morgan Ellis,Phone
2025-11,PO-2025-005735,PO-2025-005735-L01,SHP-202511-005735,SUP-046,Heliox Systems,Standard,MRO Supplies,Hand Tools,Czech Republic,Central Europe,CZK,SKU-MRO-831,2025-11-11,2025-12-09,2025-11-23,2025-11-19,Partially Delivered,Partially Received,9,6,0,0,SET,416.66,416.66,6,INV-202511-005735,2025-11-20,2025-12-20,2025-12-14,Paid,2025-11-20,,,,,Y,Material shortage,12,44,COC|ROHS|REACH,COC,2023-05-16,2024-11-16,Pending Renewal,30,Parker Lee,Email
2025-11,PO-2025-005735,PO-2025-005735-L02,SHP-202511-005735,SUP-046,Heliox Systems,Standard,MRO Supplies,Hand Tools,Czech Republic,Central Europe,CZK,SKU-MRO-844,2025-11-11,2025-12-09,2025-11-23,2025-11-19,Partially Delivered,Partially Received,231,155,0,0,SET,413.52,413.52,155,INV-202511-005735,2025-11-20,2025-12-20,2025-12-14,Paid,2025-11-21,,,,,Y,Material shortage,12,44,COC|ROHS|REACH,COC,2023-05-16,2024-11-16,Pending Renewal,30,Parker Lee,Email
2025-11,PO-2025-005735,PO-2025-005735-L03,SHP-202511-005735,SUP-046,Heliox Systems,Standard,Fasteners,Bolts,Czech Republic,Central Europe,CZK,SKU-FST-857,2025-11-11,2025-12-09,2025-11-23,2025-11-19,Partially Delivered,Partially Received,209,158,0,0,EA,112.69,112.69,158,INV-202511-005735,2025-11-20,2025-12-20,2025-12-14,Paid,2025-11-22,,,,,Y,Material shortage,12,44,COC|ROHS|REACH,COC,2023-05-16,2024-11-16,Pending Renewal,30,Parker Lee,Email
2025-11,PO-2025-005735,PO-2025-005735-L04,SHP-202511-005735,SUP-046,Heliox Systems,Standard,MRO Supplies,Hand Tools,Czech Republic,Central Europe,CZK,SKU-MRO-870,2025-11-11,2025-12-09,2025-11-23,2025-11-19,Partially Delivered,Partially Received,296,167,0,0,SET,330.83,330.83,167,INV-202511-005735,2025-11-20,2025-12-20,2025-12-14,Paid,2025-11-20,,,,,Y,Material shortage,12,44,COC|ROHS|REACH,COC,2023-05-16,2024-11-16,Pending Renewal,30,Parker Lee,Email
2025-12,PO-2025-005736,PO-2025-005736-L01,SHP-202512-005736,SUP-003,Asterion Materials,Strategic,Packaging,Corrugated Cartons,Mexico,Latin America,MXN,SKU-PKG-633,2025-12-26,2026-01-24,2026-01-20,2026-01-20,Delivered,Fully Received,120,120,0,0,BOX,50.35,50.35,120,INV-202512-005736,2026-01-22,2026-03-23,,Overdue,2026-01-22,,,,,N,,22,19,ISO9001|COC|ISO14001,ISO9001|COC|ISO14001,2023-02-08,2026-02-07,Certified,60,Drew Patel,Portal
2025-12,PO-2025-005736,PO-2025-005736-L02,SHP-202512-005736,SUP-003,Asterion Materials,Strategic,Packaging,Corrugated Cartons,Mexico,Latin America,MXN,SKU-PKG-646,2025-12-26,2026-01-24,2026-01-20,2026-01-20,Delivered,Fully Received,113,113,0,0,BOX,61.17,61.17,113,INV-202512-005736,2026-01-22,2026-03-23,,Overdue,2026-01-23,,,,,N,,22,19,ISO9001|COC|ISO14001,ISO9001|COC|ISO14001,2023-02-08,2026-02-07,Certified,60,Drew Patel,Portal
2025-12,PO-2025-005736,PO-2025-005736-L03,SHP-202512-005736,SUP-003,Asterion Materials,Strategic,Electronics,Sensors,Mexico,Latin America,MXN,SKU-ELC-659,2025-12-26,2026-01-24,2026-01-20,2026-01-20,Delivered,Fully Received,7,7,0,0,EA,284.78,284.78,7,INV-202512-005736,2026-01-22,2026-03-23,,Overdue,2026-01-21,,,,,N,,22,19,ISO9001|COC|ISO14001,ISO9001|COC|ISO14001,2023-02-08,2026-02-07,Certified,60,Drew Patel,Portal
2025-12,PO-2025-005736,PO-2025-005736-L04,SHP-202512-005736,SUP-003,Asterion Materials,Strategic,Packaging,Protective Foam,Mexico,Latin America,MXN,SKU-PKG-672,2025-12-26,2026-01-24,2026-01-20,2026-01-20,Delivered,Fully Received,105,105,0,0,M,51.29,51.29,105,INV-202512-005736,2026-01-22,2026-03-23,,Overdue,2026-01-22,,,,,N,,22,19,ISO9001|COC|ISO14001,ISO9001|COC|ISO14001,2023-02-08,2026-02-07,Certified,60,Drew Patel,Portal
2024-01,PO-2024-005737,PO-2024-005737-L01,SHP-202401-005737,SUP-032,Farsight Industries,Preferred,Fasteners,Nuts,Singapore,Southeast Asia,SGD,SKU-FST-795,2024-01-23,2024-02-19,2024-02-15,2024-02-15,Delivered,Fully Received,239,239,6,0,EA,5.73,5.73,239,INV-202401-005737,2024-02-18,2024-03-19,2024-03-11,Paid,2024-02-18,PACKAGING_FAILURE,2024-02-18T14:00:00Z,2024-02-19T23:00:00Z,2024-02-23T13:00:00Z,N,,17,38,ISO9001|COC|REACH,ISO9001|COC|REACH,2023-08-18,2025-12-15,Certified,30,Avery Singh,Phone
2024-01,PO-2024-005737,PO-2024-005737-L02,SHP-202401-005737,SUP-032,Farsight Industries,Preferred,Bearings,Ball Bearings,Singapore,Southeast Asia,SGD,SKU-BRG-808,2024-01-23,2024-02-19,2024-02-15,2024-02-15,Delivered,Fully Received,154,154,0,0,EA,30.62,30.62,154,INV-202401-005737,2024-02-18,2024-03-19,2024-03-11,Paid,2024-02-16,,,,,N,,17,38,ISO9001|COC|REACH,ISO9001|COC|REACH,2023-08-18,2025-12-15,Certified,30,Avery Singh,Phone
2024-02,PO-2024-005738,PO-2024-005738-L01,SHP-202402-005738,SUP-061,Kestrel Components,Watchlist,Electrical,Connectors,Netherlands,Western Europe,EUR,SKU-ELE-957,2024-02-29,2024-03-25,2024-03-12,2024-04-11,Partially Delivered,Partially Received,32,17,0,0,EA,9.51,9.51,17,INV-202402-005738,2024-04-15,2024-05-30,2024-05-20,Paid,2024-04-12,,,,,N,,12,11,ISO9001|COC|ROHS,ISO9001,2023-03-02,2023-12-27,Expired,45,Alex Morgan,Email
2024-02,PO-2024-005738,PO-2024-005738-L02,SHP-202402-005738,SUP-061,Kestrel Components,Watchlist,Electronics,Sensors,Netherlands,Western Europe,EUR,SKU-ELC-970,2024-02-29,2024-03-25,2024-03-12,2024-04-11,Partially Delivered,Partially Received,38,22,0,0,EA,19.26,19.26,22,INV-202402-005738,2024-04-15,2024-05-30,2024-05-20,Paid,2024-04-13,,,,,N,,12,11,ISO9001|COC|ROHS,ISO9001,2023-03-02,2023-12-27,Expired,45,Alex Morgan,Email
2024-02,PO-2024-005738,PO-2024-005738-L03,SHP-202402-005738,SUP-061,Kestrel Components,Watchlist,Electronics,Sensors,Netherlands,Western Europe,EUR,SKU-ELC-983,2024-02-29,2024-03-25,2024-03-12,2024-04-11,Partially Delivered,Partially Received,63,22,4,0,EA,16.76,16.76,22,INV-202402-005738,2024-04-15,2024-05-30,2024-05-20,Paid,2024-04-14,DOCUMENTATION,2024-04-14T10:00:00Z,2024-04-16T13:00:00Z,,N,,12,11,ISO9001|COC|ROHS,ISO9001,2023-03-02,2023-12-27,Expired,45,Alex Morgan,Email
2024-03,PO-2024-005739,PO-2024-005739-L01,SHP-202403-005739,SUP-018,Cinderline Works,Strategic,MRO Supplies,Hand Tools,Italy,Southern Europe,EUR,SKU-MRO-759,2024-03-09,2024-04-16,2024-04-03,2024-03-29,Delivered,Fully Received,93,93,0,0,SET,14.20,14.20,93,INV-202403-005739,2024-04-03,2024-05-03,,Disputed,2024-03-31,,,,,N,,22,32,COC|REACH|SA8000,COC|REACH|SA8000,2023-11-20,2026-11-19,Certified,30,Riley Chen,Portal
2024-03,PO-2024-005739,PO-2024-005739-L02,SHP-202403-005739,SUP-018,Cinderline Works,Strategic,Industrial Chemicals,Cleaners,Italy,Southern Europe,EUR,SKU-CHM-772,2024-03-09,2024-04-16,2024-04-03,2024-03-29,Delivered,Fully Received,243,243,0,0,L,31.63,31.63,243,INV-202403-005739,2024-04-03,2024-05-03,,Disputed,2024-04-01,,,,,N,,22,32,COC|REACH|SA8000,COC|REACH|SA8000,2023-11-20,2026-11-19,Certified,30,Riley Chen,Portal
2024-03,PO-2024-005739,PO-2024-005739-L03,SHP-202403-005739,SUP-018,Cinderline Works,Strategic,Electrical,Cables,Italy,Southern Europe,EUR,SKU-ELE-785,2024-03-09,2024-04-16,2024-04-03,2024-03-29,Delivered,Fully Received,241,241,0,0,M,13.15,14.73,238,INV-202403-005739,2024-04-03,2024-05-03,,Disputed,2024-03-30,,,,,N,,22,32,COC|REACH|SA8000,COC|REACH|SA8000,2023-11-20,2026-11-19,Certified,30,Riley Chen,Portal
2024-03,PO-2024-005739,PO-2024-005739-L04,SHP-202403-005739,SUP-018,Cinderline Works,Strategic,Industrial Chemicals,Lubricants,Italy,Southern Europe,EUR,SKU-CHM-798,2024-03-09,2024-04-16,2024-04-03,2024-03-29,Delivered,Fully Received,153,153,0,0,L,33.26,33.26,153,INV-202403-005739,2024-04-03,2024-05-03,,Disputed,2024-03-31,,,,,N,,22,32,COC|REACH|SA8000,COC|REACH|SA8000,2023-11-20,2026-11-19,Certified,30,Riley Chen,Portal
2024-04,PO-2024-005740,PO-2024-005740-L01,SHP-202404-005740,SUP-047,Heliox Manufacturing,Standard,Logistics Materials,Pallets,India,South Asia,INR,SKU-LOG-921,2024-04-13,2024-05-07,2024-05-06,,Cancelled,Cancelled,34,0,0,0,EA,597.53,,,,,,,,,,,,,N,,17,5,ISO9001|ISO14001|SA8000,ISO9001|ISO14001,2023-06-04,2024-12-05,Expired,45,Reese Martin,Phone
2024-04,PO-2024-005740,PO-2024-005740-L02,SHP-202404-005740,SUP-047,Heliox Manufacturing,Standard,Logistics Materials,Pallets,India,South Asia,INR,SKU-LOG-934,2024-04-13,2024-05-07,2024-05-06,,Cancelled,Cancelled,6,0,0,0,EA,492.18,,,,,,,,,,,,,N,,17,5,ISO9001|ISO14001|SA8000,ISO9001|ISO14001,2023-06-04,2024-12-05,Expired,45,Reese Martin,Phone
2024-04,PO-2024-005740,PO-2024-005740-L03,SHP-202404-005740,SUP-047,Heliox Manufacturing,Standard,Logistics Materials,Labels,India,South Asia,INR,SKU-LOG-947,2024-04-13,2024-05-07,2024-05-06,,Cancelled,Cancelled,16,0,0,0,BOX,605.40,,,,,,,,,,,,,N,,17,5,ISO9001|ISO14001|SA8000,ISO9001|ISO14001,2023-06-04,2024-12-05,Expired,45,Reese Martin,Phone
2024-04,PO-2024-005740,PO-2024-005740-L04,SHP-202404-005740,SUP-047,Heliox Manufacturing,Standard,Packaging,Corrugated Cartons,India,South Asia,INR,SKU-PKG-960,2024-04-13,2024-05-07,2024-05-06,,Cancelled,Cancelled,14,0,0,0,BOX,250.42,,,,,,,,,,,,,N,,17,5,ISO9001|ISO14001|SA8000,ISO9001|ISO14001,2023-06-04,2024-12-05,Expired,45,Reese Martin,Phone
2024-04,PO-2024-005740,PO-2024-005740-L05,SHP-202404-005740,SUP-047,Heliox Manufacturing,Standard,Electrical,Cables,India,South Asia,INR,SKU-ELE-973,2024-04-13,2024-05-07,2024-05-06,,Cancelled,Cancelled,1,0,0,0,M,898.21,,,,,,,,,,,,,N,,17,5,ISO9001|ISO14001|SA8000,ISO9001|ISO14001,2023-06-04,2024-12-05,Expired,45,Reese Martin,Phone
2024-05,PO-2024-005741,PO-2024-005741-L01,SHP-202405-005741,SUP-004,Asterion Systems,Strategic,Hydraulics,Valves,Brazil,Latin America,BRL,SKU-HYD-723,2024-05-26,2024-07-02,2024-06-22,2024-06-21,Delivered,Fully Received,8,8,0,0,EA,210.80,210.80,8,INV-202405-005741,2024-06-23,2024-07-23,,Overdue,2024-06-22,,,,,N,,27,26,COC|ROHS|REACH,COC|ROHS|REACH,2023-02-27,2026-02-26,Certified,30,Jordan Kim,Account Portal
2024-05,PO-2024-005741,PO-2024-005741-L02,SHP-202405-005741,SUP-004,Asterion Systems,Strategic,Hydraulics,Valves,Brazil,Latin America,BRL,SKU-HYD-736,2024-05-26,2024-07-02,2024-06-22,2024-06-21,Delivered,Fully Received,7,7,0,0,EA,208.38,208.38,7,INV-202405-005741,2024-06-23,2024-07-23,,Overdue,2024-06-23,,,,,N,,27,26,COC|ROHS|REACH,COC|ROHS|REACH,2023-02-27,2026-02-26,Certified,30,Jordan Kim,Account Portal
2024-05,PO-2024-005741,PO-2024-005741-L03,SHP-202405-005741,SUP-004,Asterion Systems,Strategic,Office Consumables,Stationery,Brazil,Latin America,BRL,SKU-OFF-749,2024-05-26,2024-07-02,2024-06-22,2024-06-21,Delivered,Fully Received,131,131,0,0,PACK,30.74,30.74,131,INV-202405-005741,2024-06-23,2024-07-23,,Overdue,2024-06-24,,,,,N,,27,26,COC|ROHS|REACH,COC|ROHS|REACH,2023-02-27,2026-02-26,Certified,30,Jordan Kim,Account Portal
2024-05,PO-2024-005741,PO-2024-005741-L04,SHP-202405-005741,SUP-004,Asterion Systems,Strategic,Hydraulics,Hoses,Brazil,Latin America,BRL,SKU-HYD-762,2024-05-26,2024-07-02,2024-06-22,2024-06-21,Delivered,Fully Received,132,132,0,0,EA,233.15,233.15,132,INV-202405-005741,2024-06-23,2024-07-23,,Overdue,2024-06-22,,,,,N,,27,26,COC|ROHS|REACH,COC|ROHS|REACH,2023-02-27,2026-02-26,Certified,30,Jordan Kim,Account Portal
2024-06,PO-2024-005742,PO-2024-005742-L01,SHP-202406-005742,SUP-033,Farsight Materials,Preferred,Safety Equipment,Gloves,Japan,East Asia,JPY,SKU-SFT-885,2024-06-27,2024-08-01,2024-07-22,2024-07-21,Delivered,Fully Received,200,200,0,0,PAIR,1852.21,1852.21,200,INV-202406-005742,2024-07-24,2024-09-07,2024-09-25,Paid,2024-07-23,,,,,N,,22,45,ISO9001|COC|ISO14001,ISO9001|COC|ISO14001,2023-09-06,2026-01-03,Pending Renewal,45,Quinn Foster,Portal
2024-06,PO-2024-005742,PO-2024-005742-L02,SHP-202406-005742,SUP-033,Farsight Materials,Preferred,Electronics,Sensors,Japan,East Asia,JPY,SKU-ELC-898,2024-06-27,2024-08-01,2024-07-22,2024-07-21,Delivered,Fully Received,65,65,0,0,EA,2560.01,2560.01,65,INV-202406-005742,2024-07-24,2024-09-07,2024-09-25,Paid,2024-07-24,,,,,N,,22,45,ISO9001|COC|ISO14001,ISO9001|COC|ISO14001,2023-09-06,2026-01-03,Pending Renewal,45,Quinn Foster,Portal
2024-06,PO-2024-005742,PO-2024-005742-L03,SHP-202406-005742,SUP-033,Farsight Materials,Preferred,Fasteners,Bolts,Japan,East Asia,JPY,SKU-FST-911,2024-06-27,2024-08-01,2024-07-22,2024-07-21,Delivered,Fully Received,251,251,0,0,EA,815.01,815.01,251,INV-202406-005742,2024-07-24,2024-09-07,2024-09-25,Paid,2024-07-22,,,,,N,,22,45,ISO9001|COC|ISO14001,ISO9001|COC|ISO14001,2023-09-06,2026-01-03,Pending Renewal,45,Quinn Foster,Portal
2024-06,PO-2024-005742,PO-2024-005742-L04,SHP-202406-005742,SUP-033,Farsight Materials,Preferred,Packaging,Protective Foam,Japan,East Asia,JPY,SKU-PKG-924,2024-06-27,2024-08-01,2024-07-22,2024-07-21,Delivered,Fully Received,208,208,0,0,M,535.98,535.98,208,INV-202406-005742,2024-07-24,2024-09-07,2024-09-25,Paid,2024-07-23,,,,,N,,22,45,ISO9001|COC|ISO14001,ISO9001|COC|ISO14001,2023-09-06,2026-01-03,Pending Renewal,45,Quinn Foster,Portal
2024-07,PO-2024-005743,PO-2024-005743-L01,SHP-202407-005743,SUP-062,Kestrel Industries,Watchlist,Logistics Materials,Pallets,Sweden,Northern Europe,SEK,SKU-LOG-048,2024-07-20,2024-08-22,2024-08-12,2024-08-10,Delivered,Fully Received,62,62,0,0,EA,74.87,74.87,62,INV-202407-005743,2024-08-14,2024-10-13,2024-10-05,Paid,2024-08-13,,,,,Y,Quality rework,17,18,ISO9001|COC|REACH,,2023-03-21,2024-01-15,Not Certified,60,Casey Rivera,Phone
2024-07,PO-2024-005743,PO-2024-005743-L02,SHP-202407-005743,SUP-062,Kestrel Industries,Watchlist,Fasteners,Nuts,Sweden,Northern Europe,SEK,SKU-FST-061,2024-07-20,2024-08-22,2024-08-12,2024-08-10,Delivered,Fully Received,96,96,0,0,EA,50.62,50.62,96,INV-202407-005743,2024-08-14,2024-10-13,2024-10-05,Paid,2024-08-11,,,,,Y,Quality rework,17,18,ISO9001|COC|REACH,,2023-03-21,2024-01-15,Not Certified,60,Casey Rivera,Phone
2024-07,PO-2024-005743,PO-2024-005743-L03,SHP-202407-005743,SUP-062,Kestrel Industries,Watchlist,Fasteners,Bolts,Sweden,Northern Europe,SEK,SKU-FST-074,2024-07-20,2024-08-22,2024-08-12,2024-08-10,Delivered,Fully Received,55,55,0,0,EA,53.41,53.41,55,INV-202407-005743,2024-08-14,2024-10-13,2024-10-05,Paid,2024-08-12,,,,,Y,Quality rework,17,18,ISO9001|COC|REACH,,2023-03-21,2024-01-15,Not Certified,60,Casey Rivera,Phone
2024-07,PO-2024-005743,PO-2024-005743-L04,SHP-202407-005743,SUP-062,Kestrel Industries,Watchlist,Electrical,Connectors,Sweden,Northern Europe,SEK,SKU-ELE-087,2024-07-20,2024-08-22,2024-08-12,2024-08-10,Delivered,Fully Received,5,5,0,0,EA,116.39,116.39,5,INV-202407-005743,2024-08-14,2024-10-13,2024-10-05,Paid,2024-08-13,,,,,Y,Quality rework,17,18,ISO9001|COC|REACH,,2023-03-21,2024-01-15,Not Certified,60,Casey Rivera,Phone
2024-08,PO-2024-005744,PO-2024-005744-L01,SHP-202408-005744,SUP-019,DeltaPeak Components,Preferred,Machined Parts,Shafts,United States,North America,USD,SKU-MCH-849,2024-08-09,2024-09-12,2024-09-05,2024-09-04,Delivered,Fully Received,71,71,0,0,EA,39.52,39.52,71,INV-202408-005744,2024-09-09,2024-10-24,2024-11-10,Paid,2024-09-05,,,,,N,,27,39,ISO9001|COC|ROHS,ISO9001|COC|ROHS,2023-12-09,2026-04-07,Certified,45,Taylor Brooks,Account Portal
2024-08,PO-2024-005744,PO-2024-005744-L02,SHP-202408-005744,SUP-019,DeltaPeak Components,Preferred,Machined Parts,Brackets,United States,North America,USD,SKU-MCH-862,2024-08-09,2024-09-12,2024-09-05,2024-09-04,Delivered,Fully Received,124,124,0,16,EA,37.01,37.01,124,INV-202408-005744,2024-09-09,2024-10-24,2024-11-10,Paid,2024-09-06,,,,,N,,27,39,ISO9001|COC|ROHS,ISO9001|COC|ROHS,2023-12-09,2026-04-07,Certified,45,Taylor Brooks,Account Portal
2024-08,PO-2024-005744,PO-2024-005744-L03,SHP-202408-005744,SUP-019,DeltaPeak Components,Preferred,Machined Parts,Shafts,United States,North America,USD,SKU-MCH-875,2024-08-09,2024-09-12,2024-09-05,2024-09-04,Delivered,Fully Received,296,296,0,0,EA,33.26,33.26,296,INV-202408-005744,2024-09-09,2024-10-24,2024-11-10,Paid,2024-09-07,,,,,N,,27,39,ISO9001|COC|ROHS,ISO9001|COC|ROHS,2023-12-09,2026-04-07,Certified,45,Taylor Brooks,Account Portal
2024-08,PO-2024-005744,PO-2024-005744-L04,SHP-202408-005744,SUP-019,DeltaPeak Components,Preferred,Machined Parts,Brackets,United States,North America,USD,SKU-MCH-888,2024-08-09,2024-09-12,2024-09-05,2024-09-04,Delivered,Fully Received,285,285,11,0,EA,40.48,40.48,285,INV-202408-005744,2024-09-09,2024-10-24,2024-11-10,Paid,2024-09-05,DOCUMENTATION,2024-09-05T10:00:00Z,2024-09-06T02:00:00Z,2024-09-08T13:00:00Z,N,,27,39,ISO9001|COC|ROHS,ISO9001|COC|ROHS,2023-12-09,2026-04-07,Certified,45,Taylor Brooks,Account Portal
2024-09,PO-2024-005745,PO-2024-005745-L01,SHP-202409-005745,SUP-048,Heliox Works,Standard,MRO Supplies,Filters,Vietnam,Southeast Asia,VND,SKU-MRO-012,2024-09-15,2024-10-17,2024-10-10,2024-10-29,Delivered,Fully Received,90,90,0,0,EA,442832.55,442832.55,90,INV-202409-005745,2024-10-30,2024-12-29,,Pending,2024-10-31,,,,,Y,Carrier capacity,22,12,COC|REACH|SA8000,COC|REACH,2023-06-23,2024-12-24,Expired,60,Cameron Diaz,Portal
2024-09,PO-2024-005745,PO-2024-005745-L02,SHP-202409-005745,SUP-048,Heliox Works,Standard,Office Consumables,Printer Supplies,Vietnam,Southeast Asia,VND,SKU-OFF-025,2024-09-15,2024-10-17,2024-10-10,2024-10-29,Delivered,Fully Received,2,2,0,0,BOX,115857.20,115857.20,2,INV-202409-005745,2024-10-30,2024-12-29,,Pending,2024-11-01,,,,,Y,Carrier capacity,22,12,COC|REACH|SA8000,COC|REACH,2023-06-23,2024-12-24,Expired,60,Cameron Diaz,Portal
2024-10,PO-2024-005746,PO-2024-005746-L01,SHP-202410-005746,SUP-005,Asterion Manufacturing,Strategic,Safety Equipment,Eye Protection,United Kingdom,Western Europe,GBP,SKU-SFT-813,2024-10-26,2024-12-10,2024-12-03,2024-11-29,Delivered,Fully Received,238,238,0,0,EA,11.49,11.49,238,INV-202410-005746,2024-12-01,2025-01-15,2025-01-13,Paid,2024-12-02,,,,,N,,32,33,ISO9001|ISO14001|SA8000,ISO9001|ISO14001|SA8000,2023-03-18,2026-03-17,Certified,45,Morgan Ellis,EDI
2024-10,PO-2024-005746,PO-2024-005746-L02,SHP-202410-005746,SUP-005,Asterion Manufacturing,Strategic,Safety Equipment,Eye Protection,United Kingdom,Western Europe,GBP,SKU-SFT-826,2024-10-26,2024-12-10,2024-12-03,2024-11-29,Delivered,Fully Received,2,2,0,0,EA,12.11,12.11,2,INV-202410-005746,2024-12-01,2025-01-15,2025-01-13,Paid,2024-11-30,,,,,N,,32,33,ISO9001|ISO14001|SA8000,ISO9001|ISO14001|SA8000,2023-03-18,2026-03-17,Certified,45,Morgan Ellis,EDI
2024-10,PO-2024-005746,PO-2024-005746-L03,SHP-202410-005746,SUP-005,Asterion Manufacturing,Strategic,Safety Equipment,Eye Protection,United Kingdom,Western Europe,GBP,SKU-SFT-839,2024-10-26,2024-12-10,2024-12-03,2024-11-29,Delivered,Fully Received,64,64,0,0,EA,11.83,11.83,64,INV-202410-005746,2024-12-01,2025-01-15,2025-01-13,Paid,2024-12-01,,,,,N,,32,33,ISO9001|ISO14001|SA8000,ISO9001|ISO14001|SA8000,2023-03-18,2026-03-17,Certified,45,Morgan Ellis,EDI
2024-11,PO-2024-005747,PO-2024-005747-L01,SHP-202411-005747,SUP-034,Farsight Systems,Preferred,Machined Parts,Shafts,South Korea,East Asia,KRW,SKU-MCH-975,2024-11-29,2025-01-11,2024-12-26,2024-12-26,Delivered,Fully Received,40,40,7,0,EA,57698.86,57698.86,40,INV-202411-005747,2024-12-29,2025-02-27,2025-03-16,Paid,2024-12-27,CONTAMINATION,2024-12-27T10:00:00Z,2024-12-28T14:00:00Z,2024-12-31T10:00:00Z,N,,27,6,COC|ROHS|REACH,COC|ROHS|REACH,2023-09-25,2026-01-22,Certified,60,Parker Lee,Account Portal
2024-11,PO-2024-005747,PO-2024-005747-L02,SHP-202411-005747,SUP-034,Farsight Systems,Preferred,Fasteners,Nuts,South Korea,East Asia,KRW,SKU-FST-988,2024-11-29,2025-01-11,2024-12-26,2024-12-26,Delivered,Fully Received,17,17,0,0,EA,6478.87,6478.87,17,INV-202411-005747,2024-12-29,2025-02-27,2025-03-16,Paid,2024-12-28,,,,,N,,27,6,COC|ROHS|REACH,COC|ROHS|REACH,2023-09-25,2026-01-22,Certified,60,Parker Lee,Account Portal
2024-11,PO-2024-005747,PO-2024-005747-L03,SHP-202411-005747,SUP-034,Farsight Systems,Preferred,MRO Supplies,Filters,South Korea,East Asia,KRW,SKU-MRO-002,2024-11-29,2025-01-11,2024-12-26,2024-12-26,Delivered,Fully Received,25,25,0,0,EA,24180.14,24180.14,25,INV-202411-005747,2024-12-29,2025-02-27,2025-03-16,Paid,2024-12-29,,,,,N,,27,6,COC|ROHS|REACH,COC|ROHS|REACH,2023-09-25,2026-01-22,Certified,60,Parker Lee,Account Portal
